Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,k,nut,omega,p,vtkValidPointMask
878,4.341000e+00,8.146000e-01,1.385300e+00,4.628921e+00,1.376177e+02,5.803634e+00,-5.650281e+00,1.378559e+02,8.447186e+00,1.577240e-01,5.335132e-04,2.955960e+02,1.154842e+02,1
879,4.350500e+00,8.153000e-01,1.386650e+00,4.638358e+00,1.376248e+02,5.810892e+00,-5.611739e+00,1.378617e+02,8.456807e+00,1.576299e-01,5.333743e-04,2.954960e+02,1.150867e+02,1
880,4.360000e+00,8.160000e-01,1.388000e+00,4.647795e+00,1.376319e+02,5.818113e+00,-5.573259e+00,1.378676e+02,8.466428e+00,1.575357e-01,5.332331e-04,2.953970e+02,1.146910e+02,1
881,4.369500e+00,8.167000e-01,1.389350e+00,4.657234e+00,1.376391e+02,5.825299e+00,-5.534844e+00,1.378734e+02,8.476048e+00,1.574413e-01,5.330899e-04,2.952989e+02,1.142973e+02,1
882,4.379000e+00,8.174000e-01,1.390700e+00,4.666672e+00,1.376466e+02,5.833138e+00,-5.496400e+00,1.378797e+02,8.485670e+00,1.573565e-01,5.329530e-04,2.952151e+02,1.138825e+02,1
883,4.388500e+00,8.181000e-01,1.392050e+00,4.676112e+00,1.376546e+02,5.841873e+00,-5.457890e+00,1.378866e+02,8.495291e+00,1.572850e-01,5.328251e-04,2.951513e+02,1.134383e+02,1
884,4.398000e+00,8.188000e-01,1.393400e+00,4.685552e+00,1.376627e+02,5.850556e+00,-5.419455e+00,1.378935e+02,8.504911e+00,1.572137e-01,5.326946e-04,2.950895e+02,1.129968e+02,1
885,4.407500e+00,8.195000e-01,1.394750e+00,4.694993e+00,1.376707e+02,5.859188e+00,-5.381088e+00,1.379004e+02,8.514532e+00,1.571426e-01,5.325616e-04,2.950295e+02,1.125579e+02,1
886,4.417000e+00,8.202000e-01,1.396100e+00,4.704435e+00,1.376788e+02,5.867769e+00,-5.342794e+00,1.379073e+02,8.524154e+00,1.570717e-01,5.324260e-04,2.949713e+02,1.121217e+02,1
887,4.426500e+00,8.209000e-01,1.397450e+00,4.713878e+00,1.376869e+02,5.876300e+00,-5.304574e+00,1.379143e+02,8.533774e+00,1.570010e-01,5.322881e-04,2.949149e+02,1.116882e+02,1
888,4.436000e+00,8.216000e-01,1.398800e+00,4.723321e+00,1.376949e+02,5.884780e+00,-5.266424e+00,1.379212e+02,8.543395e+00,1.569305e-01,5.321478e-04,2.948604e+02,1.112574e+02,1
889,4.445500e+00,8.223000e-01,1.400150e+00,4.732765e+00,1.377038e+02,5.894742e+00,-5.227901e+00,1.379290e+02,8.553016e+00,1.568496e-01,5.320175e-04,2.947802e+02,1.108139e+02,1
890,4.455000e+00,8.230000e-01,1.401500e+00,4.742210e+00,1.377127e+02,5.904941e+00,-5.189360e+00,1.379369e+02,8.562637e+00,1.567661e-01,5.318864e-04,2.946956e+02,1.103687e+02,1
891,4.464500e+00,8.237000e-01,1.402850e+00,4.751656e+00,1.377217e+02,5.915090e+00,-5.150887e+00,1.379449e+02,8.572258e+00,1.566820e-01,5.317522e-04,2.946116e+02,1.099245e+02,1
892,4.474000e+00,8.244000e-01,1.404200e+00,4.761102e+00,1.377307e+02,5.925190e+00,-5.112486e+00,1.379529e+02,8.581879e+00,1.565973e-01,5.316149e-04,2.945282e+02,1.094814e+02,1
893,4.483500e+00,8.251000e-01,1.405550e+00,4.770548e+00,1.377397e+02,5.935242e+00,-5.074152e+00,1.379609e+02,8.591500e+00,1.565119e-01,5.314745e-04,2.944455e+02,1.090392e+02,1
894,4.493000e+00,8.258000e-01,1.406900e+00,4.779996e+00,1.377487e+02,5.945244e+00,-5.035886e+00,1.379689e+02,8.601121e+00,1.564261e-01,5.313313e-04,2.943633e+02,1.085981e+02,1
895,4.502500e+00,8.265000e-01,1.408250e+00,4.789444e+00,1.377581e+02,5.955309e+00,-4.997721e+00,1.379773e+02,8.610742e+00,1.563370e-01,5.311892e-04,2.942745e+02,1.081552e+02,1
896,4.512000e+00,8.272000e-01,1.409600e+00,4.798893e+00,1.377683e+02,5.965620e+00,-4.959718e+00,1.379865e+02,8.620363e+00,1.562392e-01,5.310547e-04,2.941648e+02,1.077043e+02,1
897,4.521500e+00,8.279000e-01,1.410950e+00,4.808343e+00,1.377785e+02,5.975861e+00,-4.921797e+00,1.379958e+02,8.629984e+00,1.561400e-01,5.309164e-04,2.940546e+02,1.072522e+02,1
898,4.531000e+00,8.286000e-01,1.412300e+00,4.817793e+00,1.377887e+02,5.986032e+00,-4.883956e+00,1.380052e+02,8.639605e+00,1.560394e-01,5.307744e-04,2.939438e+02,1.067988e+02,1
899,4.540500e+00,8.293000e-01,1.413650e+00,4.827244e+00,1.377990e+02,5.996135e+00,-4.846197e+00,1.380145e+02,8.649226e+00,1.559373e-01,5.306287e-04,2.938323e+02,1.063442e+02,1
900,4.550000e+00,8.300000e-01,1.415000e+00,4.836696e+00,1.378092e+02,6.006171e+00,-4.808521e+00,1.380239e+02,8.658847e+00,1.558339e-01,5.304797e-04,2.937203e+02,1.058884e+02,1
901,4.559500e+00,8.307000e-01,1.416350e+00,4.846148e+00,1.378195e+02,6.016139e+00,-4.770924e+00,1.380332e+02,8.668468e+00,1.557292e-01,5.303271e-04,2.936076e+02,1.054314e+02,1
902,4.569000e+00,8.314000e-01,1.417700e+00,4.855601e+00,1.378308e+02,6.025827e+00,-4.733729e+00,1.380437e+02,8.678088e+00,1.556309e-01,5.301828e-04,2.935024e+02,1.049296e+02,1
903,4.578500e+00,8.321000e-01,1.419050e+00,4.865054e+00,1.378426e+02,6.035323e+00,-4.696784e+00,1.380546e+02,8.687709e+00,1.555341e-01,5.300397e-04,2.933992e+02,1.044074e+02,1
904,4.588000e+00,8.328000e-01,1.420400e+00,4.874509e+00,1.378544e+02,6.044716e+00,-4.659938e+00,1.380655e+02,8.697330e+00,1.554350e-01,5.298922e-04,2.932942e+02,1.038850e+02,1
905,4.597500e+00,8.335000e-01,1.421750e+00,4.883964e+00,1.378661e+02,6.054007e+00,-4.623198e+00,1.380764e+02,8.706951e+00,1.553337e-01,5.297406e-04,2.931873e+02,1.033624e+02,1
906,4.607000e+00,8.342000e-01,1.423100e+00,4.893419e+00,1.378779e+02,6.063198e+00,-4.586557e+00,1.380874e+02,8.716572e+00,1.552302e-01,5.295849e-04,2.930788e+02,1.028397e+02,1
907,4.616500e+00,8.349000e-01,1.424450e+00,4.902875e+00,1.378897e+02,6.072290e+00,-4.550019e+00,1.380983e+02,8.726193e+00,1.551246e-01,5.294253e-04,2.929684e+02,1.023167e+02,1
908,4.626000e+00,8.356000e-01,1.425800e+00,4.912332e+00,1.379016e+02,6.081316e+00,-4.513587e+00,1.381094e+02,8.735814e+00,1.550177e-01,5.292633e-04,2.928570e+02,1.017874e+02,1
909,4.635500e+00,8.363000e-01,1.427150e+00,4.921790e+00,1.379152e+02,6.090499e+00,-4.477277e+00,1.381222e+02,8.745435e+00,1.549153e-01,5.291099e-04,2.927491e+02,1.012054e+02,1
910,4.645000e+00,8.370000e-01,1.428500e+00,4.931248e+00,1.379287e+02,6.099542e+00,-4.441088e+00,1.381349e+02,8.755056e+00,1.548103e-01,5.289518e-04,2.926391e+02,1.006233e+02,1
911,4.654500e+00,8.377000e-01,1.429850e+00,4.940707e+00,1.379423e+02,6.108446e+00,-4.405021e+00,1.381477e+02,8.764677e+00,1.547028e-01,5.287891e-04,2.925270e+02,1.000411e+02,1
912,4.664000e+00,8.384000e-01,1.431200e+00,4.950166e+00,1.379558e+02,6.117210e+00,-4.369072e+00,1.381604e+02,8.774298e+00,1.545929e-01,5.286220e-04,2.924130e+02,9.945886e+01,1
913,4.673500e+00,8.391000e-01,1.432550e+00,4.959626e+00,1.379693e+02,6.125838e+00,-4.333244e+00,1.381732e+02,8.783919e+00,1.544807e-01,5.284507e-04,2.922970e+02,9.887646e+01,1
914,4.683000e+00,8.398000e-01,1.433900e+00,4.969087e+00,1.379828e+02,6.134328e+00,-4.297533e+00,1.381859e+02,8.793540e+00,1.543662e-01,5.282753e-04,2.921791e+02,9.829395e+01,1
915,4.692500e+00,8.405000e-01,1.435250e+00,4.978548e+00,1.379972e+02,6.142459e+00,-4.262140e+00,1.381996e+02,8.803161e+00,1.542711e-01,5.281054e-04,2.920948e+02,9.767042e+01,1
916,4.702000e+00,8.412000e-01,1.436600e+00,4.988010e+00,1.380126e+02,6.150231e+00,-4.227059e+00,1.382142e+02,8.812782e+00,1.541938e-01,5.279397e-04,2.920420e+02,9.700890e+01,1
917,4.711500e+00,8.419000e-01,1.437950e+00,4.997472e+00,1.380279e+02,6.156915e+00,-4.193409e+00,1.382288e+02,8.822403e+00,1.541257e-01,5.277999e-04,2.919914e+02,9.633253e+01,1
918,4.721000e+00,8.426000e-01,1.439300e+00,5.006936e+00,1.380433e+02,6.161625e+00,-4.162474e+00,1.382434e+02,8.832024e+00,1.540780e-01,5.277182e-04,2.919456e+02,9.562962e+01,1
919,4.730500e+00,8.433000e-01,1.440650e+00,5.016399e+00,1.380586e+02,6.166236e+00,-4.131644e+00,1.382580e+02,8.841644e+00,1.540300e-01,5.276343e-04,2.919004e+02,9.492767e+01,1
920,4.740000e+00,8.440000e-01,1.442000e+00,5.025863e+00,1.380739e+02,6.170746e+00,-4.100920e+00,1.382725e+02,8.851265e+00,1.539816e-01,5.275483e-04,2.918557e+02,9.422675e+01,1
921,4.749500e+00,8.447000e-01,1.443350e+00,5.035328e+00,1.380891e+02,6.175159e+00,-4.070302e+00,1.382870e+02,8.860887e+00,1.539329e-01,5.274602e-04,2.918116e+02,9.352681e+01,1
922,4.759000e+00,8.454000e-01,1.444700e+00,5.044793e+00,1.381065e+02,6.179915e+00,-4.039833e+00,1.383037e+02,8.870507e+00,1.538983e-01,5.273818e-04,2.917887e+02,9.271828e+01,1
923,4.768500e+00,8.461000e-01,1.446050e+00,5.054259e+00,1.381239e+02,6.184596e+00,-4.009486e+00,1.383204e+02,8.880128e+00,1.538635e-01,5.273016e-04,2.917665e+02,9.190730e+01,1
924,4.778000e+00,8.468000e-01,1.447400e+00,5.063726e+00,1.381412e+02,6.189178e+00,-3.979259e+00,1.383371e+02,8.889750e+00,1.538277e-01,5.272190e-04,2.917438e+02,9.110004e+01,1
925,4.787500e+00,8.475000e-01,1.448750e+00,5.073193e+00,1.381585e+02,6.193664e+00,-3.949149e+00,1.383536e+02,8.899370e+00,1.537909e-01,5.271339e-04,2.917207e+02,9.029652e+01,1
926,4.797000e+00,8.482000e-01,1.450100e+00,5.082661e+00,1.381757e+02,6.198054e+00,-3.919156e+00,1.383701e+02,8.908991e+00,1.537532e-01,5.270464e-04,2.916971e+02,8.949677e+01,1
927,4.806500e+00,8.489000e-01,1.451450e+00,5.092129e+00,1.381927e+02,6.202349e+00,-3.889278e+00,1.383865e+02,8.918612e+00,1.537145e-01,5.269567e-04,2.916730e+02,8.870083e+01,1
928,4.816000e+00,8.496000e-01,1.452800e+00,5.101598e+00,1.382105e+02,6.206305e+00,-3.859927e+00,1.384036e+02,8.928233e+00,1.536699e-01,5.268666e-04,2.916379e+02,8.788522e+01,1
929,4.825500e+00,8.503000e-01,1.454150e+00,5.111068e+00,1.382295e+02,6.209749e+00,-3.831397e+00,1.384219e+02,8.937854e+00,1.536154e-01,5.267772e-04,2.915833e+02,8.703408e+01,1
930,4.835000e+00,8.510000e-01,1.455500e+00,5.120538e+00,1.382483e+02,6.213096e+00,-3.802973e+00,1.384401e+02,8.947474e+00,1.535591e-01,5.266850e-04,2.915270e+02,8.618800e+01,1
931,4.844500e+00,8.517000e-01,1.456850e+00,5.130008e+00,1.382671e+02,6.216350e+00,-3.774654e+00,1.384582e+02,8.957096e+00,1.535011e-01,5.265902e-04,2.914688e+02,8.534698e+01,1
932,4.854000e+00,8.524000e-01,1.458200e+00,5.139480e+00,1.382857e+02,6.219512e+00,-3.746441e+00,1.384762e+02,8.966717e+00,1.534414e-01,5.264928e-04,2.914088e+02,8.451100e+01,1
933,4.863500e+00,8.531000e-01,1.459550e+00,5.148951e+00,1.383043e+02,6.222581e+00,-3.718331e+00,1.384941e+02,8.976337e+00,1.533799e-01,5.263930e-04,2.913470e+02,8.368004e+01,1
934,4.873000e+00,8.538000e-01,1.460900e+00,5.158423e+00,1.383227e+02,6.225560e+00,-3.690324e+00,1.385119e+02,8.985959e+00,1.533167e-01,5.262907e-04,2.912832e+02,8.285406e+01,1
935,4.882500e+00,8.545000e-01,1.462250e+00,5.167896e+00,1.383421e+02,6.226338e+00,-3.664135e+00,1.385306e+02,8.995580e+00,1.532713e-01,5.261941e-04,2.912505e+02,8.193858e+01,1
936,4.892000e+00,8.552000e-01,1.463600e+00,5.177370e+00,1.383616e+02,6.226456e+00,-3.638505e+00,1.385494e+02,9.005200e+00,1.532305e-01,5.260972e-04,2.912266e+02,8.100135e+01,1
937,4.901500e+00,8.559000e-01,1.464950e+00,5.186844e+00,1.383809e+02,6.226475e+00,-3.612974e+00,1.385681e+02,9.014822e+00,1.531892e-01,5.259980e-04,2.912030e+02,8.006732e+01,1
938,4.911000e+00,8.566000e-01,1.466300e+00,5.196318e+00,1.384001e+02,6.226393e+00,-3.587540e+00,1.385866e+02,9.024442e+00,1.531474e-01,5.258966e-04,2.911798e+02,7.913648e+01,1
939,4.920500e+00,8.573000e-01,1.467650e+00,5.205793e+00,1.384192e+02,6.226213e+00,-3.562203e+00,1.386050e+02,9.034063e+00,1.531051e-01,5.257931e-04,2.911571e+02,7.820867e+01,1
940,4.930000e+00,8.580000e-01,1.469000e+00,5.215268e+00,1.384382e+02,6.225935e+00,-3.536964e+00,1.386232e+02,9.043684e+00,1.530624e-01,5.256875e-04,2.911347e+02,7.728386e+01,1
941,4.939500e+00,8.587000e-01,1.470350e+00,5.224744e+00,1.384574e+02,6.225312e+00,-3.512109e+00,1.386418e+02,9.053305e+00,1.530156e-01,5.255801e-04,2.911056e+02,7.634190e+01,1
942,4.949000e+00,8.594000e-01,1.471700e+00,5.234221e+00,1.384781e+02,6.223700e+00,-3.488426e+00,1.386617e+02,9.062926e+00,1.529545e-01,5.254715e-04,2.910502e+02,7.532767e+01,1
943,4.958500e+00,8.601000e-01,1.473050e+00,5.243698e+00,1.384986e+02,6.222037e+00,-3.464818e+00,1.386816e+02,9.072547e+00,1.528934e-01,5.253608e-04,2.909957e+02,7.431670e+01,1
944,4.968000e+00,8.608000e-01,1.474400e+00,5.253176e+00,1.385190e+02,6.220326e+00,-3.441285e+00,1.387013e+02,9.082168e+00,1.528322e-01,5.252481e-04,2.909423e+02,7.330898e+01,1
945,4.977500e+00,8.615000e-01,1.475750e+00,5.262654e+00,1.385393e+02,6.218568e+00,-3.417829e+00,1.387209e+02,9.091789e+00,1.527710e-01,5.251334e-04,2.908899e+02,7.230451e+01,1
946,4.987000e+00,8.622000e-01,1.477100e+00,5.272132e+00,1.385594e+02,6.216763e+00,-3.394444e+00,1.387403e+02,9.101410e+00,1.527098e-01,5.250169e-04,2.908387e+02,7.130329e+01,1
947,4.996500e+00,8.629000e-01,1.478450e+00,5.281612e+00,1.385794e+02,6.214913e+00,-3.371134e+00,1.387596e+02,9.111031e+00,1.526487e-01,5.248988e-04,2.907886e+02,7.030530e+01,1
948,5.006000e+00,8.636000e-01,1.479800e+00,5.291091e+00,1.385996e+02,6.211462e+00,-3.349316e+00,1.387791e+02,9.120652e+00,1.525656e-01,5.247768e-04,2.906987e+02,6.929989e+01,1
949,5.015500e+00,8.643000e-01,1.481150e+00,5.300572e+00,1.386198e+02,6.207098e+00,-3.328377e+00,1.387987e+02,9.130273e+00,1.524690e-01,5.246515e-04,2.905846e+02,6.829361e+01,1
950,5.025000e+00,8.650000e-01,1.482500e+00,5.310052e+00,1.386400e+02,6.202739e+00,-3.307484e+00,1.388181e+02,9.139894e+00,1.523715e-01,5.245243e-04,2.904699e+02,6.729318e+01,1
951,5.034500e+00,8.657000e-01,1.483850e+00,5.319534e+00,1.386600e+02,6.198383e+00,-3.286632e+00,1.388373e+02,9.149515e+00,1.522732e-01,5.243951e-04,2.903547e+02,6.629865e+01,1
952,5.044000e+00,8.664000e-01,1.485200e+00,5.329015e+00,1.386798e+02,6.194034e+00,-3.265821e+00,1.388565e+02,9.159136e+00,1.521740e-01,5.242642e-04,2.902388e+02,6.531004e+01,1
953,5.053500e+00,8.671000e-01,1.486550e+00,5.338498e+00,1.386995e+02,6.189691e+00,-3.245052e+00,1.388755e+02,9.168756e+00,1.520740e-01,5.241315e-04,2.901224e+02,6.432738e+01,1
954,5.063000e+00,8.678000e-01,1.487900e+00,5.347980e+00,1.387191e+02,6.185168e+00,-3.224467e+00,1.388944e+02,9.178378e+00,1.519734e-01,5.239974e-04,2.900054e+02,6.334284e+01,1
955,5.072500e+00,8.685000e-01,1.489250e+00,5.357464e+00,1.387384e+02,6.177282e+00,-3.206529e+00,1.389129e+02,9.187999e+00,1.518728e-01,5.238642e-04,2.898881e+02,6.222267e+01,1
956,5.082000e+00,8.692000e-01,1.490600e+00,5.366947e+00,1.387575e+02,6.169410e+00,-3.188617e+00,1.389312e+02,9.197619e+00,1.517714e-01,5.237293e-04,2.897703e+02,6.110963e+01,1
957,5.091500e+00,8.699000e-01,1.491950e+00,5.376431e+00,1.387765e+02,6.161554e+00,-3.170730e+00,1.389494e+02,9.207240e+00,1.516693e-01,5.235929e-04,2.896518e+02,6.000360e+01,1
958,5.101000e+00,8.706000e-01,1.493300e+00,5.385916e+00,1.387953e+02,6.153716e+00,-3.152870e+00,1.389674e+02,9.216861e+00,1.515664e-01,5.234550e-04,2.895327e+02,5.890462e+01,1
959,5.110500e+00,8.713000e-01,1.494650e+00,5.395401e+00,1.388139e+02,6.145892e+00,-3.135032e+00,1.389853e+02,9.226482e+00,1.514629e-01,5.233158e-04,2.894130e+02,5.781269e+01,1
960,5.120000e+00,8.720000e-01,1.496000e+00,5.404887e+00,1.388324e+02,6.138086e+00,-3.117218e+00,1.390030e+02,9.236103e+00,1.513587e-01,5.231754e-04,2.892927e+02,5.672778e+01,1
961,5.129500e+00,8.727000e-01,1.497350e+00,5.414373e+00,1.388508e+02,6.129098e+00,-3.100423e+00,1.390206e+02,9.245724e+00,1.512576e-01,5.230352e-04,2.891783e+02,5.558049e+01,1
962,5.139000e+00,8.734000e-01,1.498700e+00,5.423859e+00,1.388692e+02,6.118816e+00,-3.084742e+00,1.390382e+02,9.255345e+00,1.511604e-01,5.228955e-04,2.890709e+02,5.436283e+01,1
963,5.148500e+00,8.741000e-01,1.500050e+00,5.433346e+00,1.388875e+02,6.108535e+00,-3.069203e+00,1.390556e+02,9.264966e+00,1.510635e-01,5.227567e-04,2.889636e+02,5.315066e+01,1
964,5.158000e+00,8.748000e-01,1.501400e+00,5.442834e+00,1.389055e+02,6.097107e+00,-3.057134e+00,1.390729e+02,9.274587e+00,1.509819e-01,5.226657e-04,2.888575e+02,5.191596e+01,1
965,5.167500e+00,8.755000e-01,1.502750e+00,5.452322e+00,1.389233e+02,6.086306e+00,-3.043807e+00,1.390899e+02,9.284207e+00,1.509046e-01,5.225849e-04,2.887537e+02,5.068829e+01,1
966,5.177000e+00,8.762000e-01,1.504100e+00,5.461811e+00,1.389409e+02,6.075771e+00,-3.029977e+00,1.391067e+02,9.293829e+00,1.508288e-01,5.225077e-04,2.886506e+02,4.946779e+01,1
967,5.186500e+00,8.769000e-01,1.505450e+00,5.471299e+00,1.389584e+02,6.065270e+00,-3.016146e+00,1.391234e+02,9.303450e+00,1.507526e-01,5.224296e-04,2.885473e+02,4.825478e+01,1
968,5.196000e+00,8.776000e-01,1.506800e+00,5.480789e+00,1.389751e+02,6.052644e+00,-3.004130e+00,1.391392e+02,9.313070e+00,1.506771e-01,5.223516e-04,2.884454e+02,4.703358e+01,1
969,5.205500e+00,8.783000e-01,1.508150e+00,5.490279e+00,1.389915e+02,6.039824e+00,-2.992322e+00,1.391548e+02,9.322692e+00,1.506014e-01,5.222729e-04,2.883434e+02,4.581802e+01,1
970,5.215000e+00,8.790000e-01,1.509500e+00,5.499769e+00,1.390078e+02,6.027062e+00,-2.980504e+00,1.391703e+02,9.332313e+00,1.505253e-01,5.221932e-04,2.882411e+02,4.460991e+01,1
971,5.224500e+00,8.797000e-01,1.510850e+00,5.509260e+00,1.390240e+02,6.014362e+00,-2.968680e+00,1.391857e+02,9.341933e+00,1.504488e-01,5.221126e-04,2.881385e+02,4.340922e+01,1
972,5.234000e+00,8.804000e-01,1.512200e+00,5.518751e+00,1.390401e+02,6.001720e+00,-2.956847e+00,1.392009e+02,9.351555e+00,1.503718e-01,5.220311e-04,2.880357e+02,4.221593e+01,1
973,5.243500e+00,8.811000e-01,1.513550e+00,5.528243e+00,1.390560e+02,5.989140e+00,-2.945006e+00,1.392161e+02,9.361176e+00,1.502945e-01,5.219487e-04,2.879326e+02,4.103003e+01,1
974,5.253000e+00,8.818000e-01,1.514900e+00,5.537734e+00,1.390714e+02,5.975962e+00,-2.933745e+00,1.392307e+02,9.370796e+00,1.502153e-01,5.218655e-04,2.878263e+02,3.985639e+01,1
975,5.262500e+00,8.825000e-01,1.516250e+00,5.547227e+00,1.390859e+02,5.961437e+00,-2.923735e+00,1.392443e+02,9.380417e+00,1.501325e-01,5.217816e-04,2.877136e+02,3.870031e+01,1
976,5.272000e+00,8.832000e-01,1.517600e+00,5.556720e+00,1.391003e+02,5.946999e+00,-2.913705e+00,1.392578e+02,9.390038e+00,1.500495e-01,5.216967e-04,2.876011e+02,3.755111e+01,1
977,5.281500e+00,8.839000e-01,1.518950e+00,5.566213e+00,1.391146e+02,5.932648e+00,-2.903656e+00,1.392713e+02,9.399659e+00,1.499665e-01,5.216111e-04,2.874889e+02,3.640876e+01,1
978,5.291000e+00,8.846000e-01,1.520300e+00,5.575707e+00,1.391287e+02,5.918382e+00,-2.893585e+00,1.392846e+02,9.409280e+00,1.498834e-01,5.215246e-04,2.873770e+02,3.527326e+01,1
979,5.300500e+00,8.853000e-01,1.521650e+00,5.585201e+00,1.391427e+02,5.904203e+00,-2.883495e+00,1.392978e+02,9.418900e+00,1.498001e-01,5.214373e-04,2.872652e+02,3.414457e+01,1
980,5.310000e+00,8.860000e-01,1.523000e+00,5.594696e+00,1.391567e+02,5.890110e+00,-2.873385e+00,1.393109e+02,9.428522e+00,1.497168e-01,5.213493e-04,2.871537e+02,3.302268e+01,1
981,5.319500e+00,8.867000e-01,1.524350e+00,5.604191e+00,1.391692e+02,5.874793e+00,-2.864376e+00,1.393226e+02,9.438143e+00,1.496487e-01,5.212642e-04,2.870699e+02,3.190411e+01,1
982,5.329000e+00,8.874000e-01,1.525700e+00,5.613687e+00,1.391812e+02,5.859114e+00,-2.855737e+00,1.393338e+02,9.447763e+00,1.495865e-01,5.211799e-04,2.869971e+02,3.079113e+01,1
983,5.338500e+00,8.881000e-01,1.527050e+00,5.623183e+00,1.391931e+02,5.843541e+00,-2.847064e+00,1.393448e+02,9.457385e+00,1.495248e-01,5.210948e-04,2.869255e+02,2.968500e+01,1
984,5.348000e+00,8.888000e-01,1.528400e+00,5.632679e+00,1.392050e+02,5.828077e+00,-2.838359e+00,1.393558e+02,9.467006e+00,1.494635e-01,5.210091e-04,2.868553e+02,2.858566e+01,1
985,5.357500e+00,8.895000e-01,1.529750e+00,5.642176e+00,1.392167e+02,5.812720e+00,-2.829620e+00,1.393667e+02,9.476626e+00,1.494027e-01,5.209227e-04,2.867862e+02,2.749312e+01,1
986,5.367000e+00,8.902000e-01,1.531100e+00,5.651673e+00,1.392284e+02,5.797471e+00,-2.820848e+00,1.393776e+02,9.486248e+00,1.493423e-01,5.208357e-04,2.867183e+02,2.640734e+01,1
987,5.376500e+00,8.909000e-01,1.532450e+00,5.661171e+00,1.392397e+02,5.782126e+00,-2.812257e+00,1.393881e+02,9.495869e+00,1.492877e-01,5.207493e-04,2.866613e+02,2.532729e+01,1
988,5.386000e+00,8.916000e-01,1.533800e+00,5.670670e+00,1.392497e+02,5.765816e+00,-2.804757e+00,1.393972e+02,9.505489e+00,1.492619e-01,5.206690e-04,2.866558e+02,2.424908e+01,1
989,5.395500e+00,8.923000e-01,1.535150e+00,5.680168e+00,1.392596e+02,5.749627e+00,-2.797221e+00,1.394063e+02,9.515111e+00,1.492355e-01,5.205880e-04,2.866498e+02,2.317817e+01,1
990,5.405000e+00,8.930000e-01,1.536500e+00,5.689667e+00,1.392694e+02,5.733559e+00,-2.789652e+00,1.394153e+02,9.524732e+00,1.492086e-01,5.205061e-04,2.866435e+02,2.211453e+01,1
991,5.414500e+00,8.937000e-01,1.537850e+00,5.699166e+00,1.392792e+02,5.717611e+00,-2.782045e+00,1.394243e+02,9.534352e+00,1.491813e-01,5.204233e-04,2.866367e+02,2.105813e+01,1
992,5.424000e+00,8.944000e-01,1.539200e+00,5.708665e+00,1.392889e+02,5.701783e+00,-2.774405e+00,1.394332e+02,9.543973e+00,1.491536e-01,5.203399e-04,2.866295e+02,2.000899e+01,1
993,5.433500e+00,8.951000e-01,1.540550e+00,5.718166e+00,1.392986e+02,5.686075e+00,-2.766728e+00,1.394420e+02,9.553594e+00,1.491253e-01,5.202558e-04,2.866218e+02,1.896698e+01,1
994,5.443000e+00,8.958000e-01,1.541900e+00,5.727666e+00,1.393072e+02,5.669927e+00,-2.759746e+00,1.394499e+02,9.563215e+00,1.490837e-01,5.201696e-04,2.865895e+02,1.795122e+01,1
995,5.452500e+00,8.965000e-01,1.543250e+00,5.737167e+00,1.393150e+02,5.653502e+00,-2.753252e+00,1.394569e+02,9.572836e+00,1.490319e-01,5.200817e-04,2.865384e+02,1.695623e+01,1
996,5.462000e+00,8.972000e-01,1.544600e+00,5.746669e+00,1.393228e+02,5.637210e+00,-2.746708e+00,1.394639e+02,9.582457e+00,1.489791e-01,5.199929e-04,2.864861e+02,1.596801e+01,1
997,5.471500e+00,8.979000e-01,1.545950e+00,5.756170e+00,1.393306e+02,5.621050e+00,-2.740116e+00,1.394709e+02,9.592078e+00,1.489254e-01,5.199032e-04,2.864324e+02,1.498653e+01,1
998,5.481000e+00,8.986000e-01,1.547300e+00,5.765673e+00,1.393383e+02,5.605023e+00,-2.733477e+00,1.394778e+02,9.601699e+00,1.488708e-01,5.198127e-04,2.863776e+02,1.401174e+01,1
999,5.490500e+00,8.993000e-01,1.548650e+00,5.775175e+00,1.393459e+02,5.589128e+00,-2.726790e+00,1.394846e+02,9.611320e+00,1.488153e-01,5.197212e-04,2.863216e+02,1.304363e+01,1
1000,5.500000e+00,9.000000e-01,1.550000e+00,5.784678e+00,1.393536e+02,5.573365e+00,-2.720056e+00,1.394915e+02,9.620941e+00,1.487590e-01,5.196291e-04,2.862645e+02,1.208214e+01,1
